日付,感染者数1日,感染者数累計,死者数1日,死者数累計,平均気温,月,火,水,木,金,土,日,平日か休日か金曜か,祝日か祝日でないか,平日か休日か,祝日か祝日でないか祝日前日か,平日か休日かlast,平日か休日か休日の前日かlast,ラグ変数,曜日,週の前半後半1,月,週の前半後半2,降水量の合計mm,平均湿度,緊急事態宣言,ワクチン接種者数,退院者数累計,退院者数,入院中,軽症・中等症,重症,宿泊療養,自宅療養,調整中,PCR検査陽性者数,抗原検査陽性者数,PCR検査陰性者数,抗原検査陰性者数,検査人数7日間移動平均,陽性率,救急医療_東京ルール適用件数,救急医療_東京ルール適用件数_7日間移動平均値,日照時間hour,平均風速m/s,平均現地気圧hPa,平均雲量10分比,人動増減率前日比平均,感染者数の増加前日比,冬ダミー,感受性人口S,感染性人口I,SI,長期休暇ダミー,ラグ平均気温,ラグ平均湿度,ラグ緊急事態宣言,ラグ冬ダミー,ラグワクチン接種者数,ラグ長期休暇ダミー,正月ダミー,ラグ正月ダミー,ラグ人動増減率前日比平均,PCR検査数,抗原検査数,PCRと抗原検査数,小売娯楽の移動基準比,食料品店薬局の移動基準比,公園の移動基準比,乗換駅の移動基準比,職場の移動基準比,住宅の移動基準比,ラグ小売娯楽の移動基準比,ラグ食料品店薬局の移動基準比,ラグ公園の移動基準比,ラグ乗換駅の移動基準比,ラグ職場の移動基準比,ラグ住宅の移動基準比,人の動き平均,ラグ人の動き平均,ラグ日照時間,四季ダミー,ラグ四季ダミー,Sワクチン接種者抜き,Rワクチン接種者抜き,SIワクチン抜き,ラグSI,ラグSIワクチン抜き,アルファベータガンマ変異株陽性者数,デルタカッパ変異株陽性者数,変異株陽性者数,ラグアルファベータガンマ変異株陽性者数,ラグデルタカッパ変異株陽性者数,ラグ変異株陽性者数,ラグ変数従来株,自殺者数,実質GDP,ラグ実質GDP
2020/7/3,124,6523,0,325,23.8,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,107,金,週の後半,7月,週の後半,6,80,_なし,0,5582,42,324,315,9,88,42,162,133,8,2643,221,2143.4,0.045,11,25.3,1.7,2.4,1011.2,10,-0.625,17,_冬でない,13945237,492,6861056604,_なし,24.7,85,_なし,_冬でない,0,_なし,_なし,_なし,2.5,2776,229,3005,-29,-5,-24,-29,-23,13,-27,-3,-21,-29,-24,13,-16.16666667,-15.16666667,4.9,夏,夏,13945237,5582,6861056604,4490513468,4490513468,0,0,0,0,0,0,107,203,521430.5,521101.6
2020/7/4,131,6654,0,325,23.8,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,124,土,週の後半,7月,週の後半,25.5,90,_なし,0,5617,35,346,337,9,108,55,203,78,3,1432,199,2180,0.046,34,25.6,0.1,4,1002.6,10,-35.55833333,7,_冬でない,13945113,581,8102110653,_なし,25.5,83,_なし,_冬でない,0,_なし,_なし,_なし,-33.625,1510,202,1712,-26,-4,-34,-32,-16,9,-25,-1,-10,-30,-24,13,-17.16666667,-12.83333333,2.6,夏,夏,13945113,5617,8102110653,4894919640,4894919640,0,0,0,0,0,0,124,203,521430.5,521101.6
2020/7/5,111,6765,0,325,24.9,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,131,日,_週の前半,7月,週の後半,3.5,87,_なし,0,5642,25,369,360,9,128,55,246,85,7,722,86,2227.3,0.048,35,26.4,1.7,3.3,1002.9,10,-13.925,-20,_冬でない,13944982,687,9580202634,_なし,22.2,96,_なし,_冬でない,0,_なし,_なし,_なし,-14.05,807,93,900,-23,5,-13,-36,-14,7,-20,2,-5,-27,-16,7,-12.33333333,-9.833333333,0,夏,夏,13944982,5642,9580202634,5327212706,5327212706,0,0,0,0,0,0,131,203,521430.5,521101.6
2020/7/6,102,6867,0,325,24.8,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,111,月,_週の前半,7月,_週の前半,40.5,92,_なし,0,5706,64,419,411,8,138,94,185,112,15,2807,281,2337.1,0.048,27,26.4,0.3,5.2,1005.6,10,166.2583333,-9,_冬でない,13944871,734,10235535314,_なし,24.9,69,_なし,_冬でない,0,_なし,_なし,_なし,160,2919,296,3215,-33,-12,-38,-28,-22,12,-28,-8,-37,-37,-16,8,-20.16666667,-19.66666667,10.3,夏,夏,13944871,5706,10235535314,5480590539,5480590539,0,0,0,0,0,0,111,203,521430.5,521101.6
2020/7/7,106,6973,0,325,27.2,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,102,火,_週の前半,7月,_週の前半,0.5,84,_なし,0,5772,66,427,419,8,162,96,191,194,13,2597,215,2420.6,0.054,29,26.7,0.2,6.4,1004.2,10,1.416666667,4,_冬でない,13944769,770,10737472130,_なし,24.6,90,_なし,_冬でない,0,_なし,_なし,_なし,-0.375,2791,228,3019,-25,-1,-18,-28,-23,12,-22,0,-4,-27,-21,10,-13.83333333,-10.66666667,0,夏,夏,13944769,5772,10737472130,5564240535,5564240535,0,0,0,0,0,0,102,203,521430.5,521101.6
2020/7/8,75,7048,0,325,26,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,106,水,_週の前半,7月,_週の前半,3,83,_なし,0,5876,104,444,438,6,163,96,144,207,13,3047,224,2555.6,0.056,23,26.4,1.5,5.8,1002.3,10,-0.8,-31,_冬でない,13944663,772,10765279836,_なし,25.1,89,_なし,_冬でない,0,_なし,_なし,_なし,5.033333333,3254,237,3491,-27,-3,-15,-30,-23,12,-28,-9,-29,-29,-22,13,-14.33333333,-17.33333333,0,夏,夏,13944663,5876,10765279836,5940745086,5940745086,0,0,0,0,0,0,106,203,521430.5,521430.5
2020/7/9,224,7272,0,325,23.7,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,75,木,週の後半,7月,週の後半,14,96,_なし,0,5979,103,441,435,6,145,86,296,177,12,2932,207,2667.1,0.057,27,26.6,0,3.8,1006.4,10,1.016666667,149,_冬でない,13944588,744,10374773472,_なし,25.9,72,_なし,_冬でない,0,_なし,_なし,_なし,-0.133333333,3109,219,3328,-30,-11,-37,-29,-23,13,-30,-10,-30,-29,-22,12,-19.5,-18.16666667,11.7,夏,夏,13944588,5979,10374773472,5954661888,5954661888,0,0,0,0,0,0,75,203,521430.5,521430.5
2020/7/10,243,7515,0,325,25.3,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,224,金,週の後半,7月,週の後半,0.5,90,_なし,0,6094,115,487,482,5,121,141,347,215,21,3383,253,2791,0.059,22,28.1,0,3.6,1008.3,9.8,1.491666667,19,_冬でない,13944364,853,11894542492,_なし,23.8,80,_なし,_冬でない,0,_なし,_なし,_なし,-0.625,3598,274,3872,-27,0,-23,-29,-23,13,-22,3,-6,-27,-22,11,-14.83333333,-10.5,1.7,夏,夏,13944364,6094,11894542492,6861056604,6861056604,0,0,0,0,0,0,224,203,521430.5,521430.5
2020/7/11,206,7721,0,325,27.5,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,243,土,週の後半,7月,週の後半,2,82,_なし,0,6169,75,529,524,5,82,136,480,179,7,2142,209,2908.9,0.062,38,28.7,2.3,5.6,1002.8,10,-36.3,-37,_冬でない,13944121,1021,14236947541,_なし,23.8,90,_なし,_冬でない,0,_なし,_なし,_なし,-35.55833333,2321,216,2537,-25,0,-21,-32,-15,8,-29,-5,-24,-29,-23,13,-14.16666667,-16.16666667,0.1,夏,夏,13944121,6169,14236947541,8102110653,8102110653,0,0,0,0,0,0,243,203,521430.5,521430.5
2020/7/12,206,7927,0,325,26,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,206,日,_週の前半,7月,週の後半,0.5,81,_なし,0,6223,54,580,575,5,66,254,479,50,3,791,120,2918,0.06,48,30.6,4.8,2.9,1001.2,10,-10.25,0,_冬でない,13943915,1173,16356212295,_なし,24.9,87,_なし,_冬でない,0,_なし,_なし,_なし,-13.925,841,123,964,-22,2,-4,-36,-14,6,-26,-4,-34,-32,-16,9,-11.33333333,-17.16666667,1.7,夏,夏,13943915,6223,16356212295,9580202634,9580202634,0,0,0,0,0,0,206,203,521430.5,521430.5
2020/7/13,118,8045,0,325,21,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,206,月,_週の前半,7月,_週の前半,6,90,_なし,0,6336,113,651,645,6,80,258,396,156,21,3785,370,3077.6,0.059,33,31.4,0.4,3,1007.8,10,154.5833333,-88,_冬でない,13943709,1266,17652735594,_なし,24.8,92,_なし,_冬でない,0,_なし,_なし,_なし,166.2583333,3941,391,4332,-28,-5,-25,-28,-21,11,-23,5,-13,-36,-14,7,-16,-12.33333333,0.3,夏,夏,13943709,6336,17652735594,10235535314,10235535314,0,0,0,0,0,0,206,203,521430.5,521430.5
2020/7/14,143,8188,0,325,22.3,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,118,火,_週の前半,7月,_週の前半,6,97,_なし,0,6472,136,679,672,7,104,273,336,214,13,3358,349,3208.3,0.057,28,31.3,0,2.3,999.5,10,-2.291666667,25,_冬でない,13943591,1248,17401601568,_なし,27.2,84,_なし,_冬でない,0,_なし,_なし,_なし,1.416666667,3572,362,3934,-28,-5,-28,-30,-24,13,-33,-12,-38,-28,-22,12,-17,-20.16666667,0.2,夏,夏,13943591,6472,17401601568,10737472130,10737472130,0,0,0,0,0,0,118,203,521430.5,521430.5
2020/7/15,165,8353,1,326,20.4,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,143,水,_週の前半,7月,_週の前半,6.5,97,_なし,0,6608,136,721,713,8,109,266,324,278,14,3806,315,3340,0.058,23,31.3,0,2.3,998.2,10,3.166666667,22,_冬でない,13943448,1254,17485083792,_なし,26,83,_なし,_冬でない,0,_なし,_なし,_なし,-0.8,4084,329,4413,-29,-7,-31,-29,-23,12,-25,-1,-18,-28,-23,12,-17.83333333,-13.83333333,1.5,夏,夏,13943448,6608,17485083792,10765279836,10765279836,0,0,0,0,0,0,143,203,521430.5,521430.5
2020/7/16,286,8639,0,326,20.7,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,165,木,週の後半,7月,週の後半,0.5,86,_なし,0,6771,163,760,753,7,118,248,417,333,22,3960,286,3521.9,0.062,25,31,0.1,2.3,1004.4,10,1,121,_冬でない,13943283,1256,17512763448,_なし,23.7,96,_なし,_冬でない,0,_なし,_なし,_なし,1.016666667,4293,308,4601,-24,2,-10,-29,-23,12,-27,-3,-15,-30,-23,12,-12,-14.33333333,0,夏,夏,13943283,6771,17512763448,10374773472,10374773472,0,0,0,0,0,0,165,203,521430.5,521430.5
2020/7/17,293,8932,0,326,19.3,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,286,金,週の後半,7月,週の後半,34.5,98,_なし,0,6909,138,836,826,10,107,240,515,252,17,3828,325,3600.4,0.062,25,31.4,0,2,1008.4,10,-2.475,7,_冬でない,13942997,1404,19575967788,_なし,25.3,90,_なし,_冬でない,0,_なし,_なし,_なし,1.491666667,4080,342,4422,-33,-10,-40,-32,-24,15,-30,-11,-37,-29,-23,13,-20.66666667,-19.5,0,夏,夏,13942997,6909,19575967788,11894542492,11894542492,0,0,0,0,0,0,286,203,521430.5,521430.5
2020/7/18,290,9222,0,326,20.4,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,293,土,週の後半,7月,週の後半,20,100,_なし,0,7003,94,875,865,10,122,341,556,191,11,2617,250,3676.4,0.061,25,29.6,0,1.5,1009,10,-36.99166667,-3,_冬でない,13942704,1603,22350154512,_なし,27.5,82,_なし,_冬でない,0,_なし,_なし,_なし,-36.3,2808,261,3069,-29,-3,-41,-35,-15,10,-27,0,-23,-29,-23,13,-18.83333333,-14.83333333,2.3,夏,夏,13942704,7003,22350154512,14236947541,14236947541,0,0,0,0,0,0,293,203,521430.5,521430.5
2020/7/19,188,9410,0,326,24.3,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,290,日,_週の前半,7月,週の後半,0,90,_なし,0,7057,54,917,905,12,136,362,613,76,2,965,100,3702,0.062,39,28.3,6.9,2.2,1008.4,5.8,-8.025,-102,_冬でない,13942414,1839,25640099346,_なし,26,81,_なし,_冬でない,0,_なし,_なし,_なし,-10.25,1041,102,1143,-24,1,3,-38,-14,7,-25,0,-21,-32,-15,8,-10.83333333,-14.16666667,4.8,夏,夏,13942414,7057,25640099346,16356212295,16356212295,0,0,0,0,0,0,290,203,521430.5,521430.5
2020/7/20,168,9578,1,327,26.9,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,188,月,_週の前半,7月,_週の前半,0,80,_なし,0,7312,255,920,907,13,156,363,501,235,28,3662,511,3716.9,0.065,53,31.1,6.9,2.4,1008.7,8.5,158.7916667,-20,_冬でない,13942226,1771,24691682246,_なし,21,90,_なし,_冬でない,0,_なし,_なし,_なし,154.5833333,3897,539,4436,-26,-1,-14,-28,-20,11,-22,2,-4,-36,-14,6,-13,-11.33333333,0.4,夏,夏,13942226,7312,24691682246,17652735594,17652735594,0,0,0,0,0,0,188,203,521430.5,521430.5
2020/7/21,237,9815,0,327,25.5,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,168,火,_週の前半,7月,_週の前半,1,88,_なし,0,7513,201,949,935,14,155,412,460,273,24,3851,399,3804.4,0.066,27,31,0.1,2.1,1009.1,10,0.775,69,_冬でない,13942058,1738,24231296804,_なし,22.3,97,_なし,_冬でない,0,_なし,_なし,_なし,-2.291666667,4124,423,4547,-23,0,-10,-29,-22,11,-28,-5,-25,-28,-21,11,-12.16666667,-16,0,夏,夏,13942058,7513,24231296804,17401601568,17401601568,0,0,0,0,0,0,168,203,521430.5,521430.5
2020/7/22,238,10053,0,327,26.6,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,祝日前日,_平日,休日前日,237,水,_週の前半,7月,_週の前半,0,89,_なし,0,7767,254,916,898,18,156,418,470,325,24,4794,425,3969.4,0.065,49,34.7,0.8,2.4,1005.7,10,4.858333333,1,_冬でない,13941821,1721,23993873941,_なし,20.4,97,_なし,_冬でない,0,_なし,_なし,_なし,3.166666667,5119,449,5568,-22,-1,-16,-27,-21,10,-28,-5,-28,-30,-24,13,-12.83333333,-17,0,夏,夏,13941821,7767,23993873941,17485083792,17485083792,0,0,0,0,0,0,237,203,521430.5,521430.5
2020/7/23,366,10419,0,327,23.2,0,0,0,1,0,0,0,_平日(金曜除く),祝日である,_平日,祝日である,休日,休日,238,木,週の後半,7月,週の後半,31.5,99,_なし,0,7852,85,964,943,21,168,392,717,228,24,2314,247,3714,0.066,49,38.1,0,1.8,1005.8,10,-37.00833333,128,_冬でない,13941583,1874,26126526542,_なし,20.7,86,_なし,_冬でない,0,_なし,_なし,_なし,1,2542,271,2813,-34,-17,-50,-58,-70,27,-29,-7,-31,-29,-23,12,-33.66666667,-17.83333333,0.1,夏,夏,13941583,7852,26126526542,17512763448,17512763448,0,0,0,0,0,0,238,203,521430.5,521430.5
2020/7/24,260,10679,0,327,24.5,0,0,0,0,1,0,0,金曜,祝日である,_平日,祝日である,休日,休日,366,金,週の後半,7月,週の後半,0,94,_なし,0,7914,62,1040,1024,16,165,389,845,102,14,1350,239,3325.9,0.067,45,41,0,1.2,1007.1,9.8,-3,-106,_冬でない,13941217,2178,30363970626,_なし,19.3,98,_なし,_冬でない,0,_なし,_なし,_なし,-2.475,1452,253,1705,-30,-4,-3,-58,-70,27,-24,2,-10,-29,-23,12,-23,-12,0,夏,夏,13941217,7914,30363970626,19575967788,19575967788,0,0,0,0,0,0,366,203,521430.5,521430.5
2020/7/25,295,10974,1,328,25.1,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,260,土,週の後半,7月,週の後半,23.5,98,_なし,0,7966,52,1105,1089,16,157,404,1015,139,22,2480,403,3322.3,0.065,51,44.7,0.2,2.1,1008.4,10,-7.908333333,35,_冬でない,13940957,2385,33249182445,_なし,20.4,100,_なし,_冬でない,0,_なし,_なし,_なし,-36.99166667,2619,425,3044,-34,-12,-45,-40,-22,10,-33,-10,-40,-32,-24,15,-23.83333333,-20.66666667,0,夏,夏,13940957,7966,33249182445,22350154512,22350154512,0,0,0,0,0,0,260,203,521430.5,521430.5
2020/7/26,239,11213,0,328,25.6,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,295,日,_週の前半,7月,週の後半,18.5,95,_なし,0,8124,158,1165,1147,18,179,452,966,93,7,1221,159,3370.4,0.065,44,45.4,2.9,3.1,1011.3,10,-4.333333333,-56,_冬でない,13940662,2522,35158349564,_なし,24.3,90,_なし,_冬でない,0,_なし,_なし,_なし,-8.025,1314,166,1480,-30,-6,-31,-38,-16,7,-29,-3,-41,-35,-15,10,-19,-18.83333333,6.9,夏,夏,13940662,8124,35158349564,25640099346,25640099346,0,0,0,0,0,0,295,203,521430.5,521430.5
2020/7/27,131,11344,0,328,26.3,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,239,月,_週の前半,7月,_週の前半,2,88,_なし,0,8464,340,1260,1241,19,212,483,598,221,40,4703,564,3526.4,0.062,38,43.3,0.7,3.3,1010.9,10,163.9083333,-108,_冬でない,13940423,2421,33749764083,_なし,26.9,80,_なし,_冬でない,0,_なし,_なし,_なし,158.7916667,4924,604,5528,-28,-4,-21,-28,-22,11,-24,1,3,-38,-14,7,-15.33333333,-10.83333333,6.9,夏,夏,13940423,8464,33749764083,24691682246,24691682246,0,0,0,0,0,0,239,203,521430.5,521430.5
2020/7/28,266,11610,0,328,26.7,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,131,火,_週の前半,7月,_週の前半,2,90,_なし,0,8758,294,1209,1188,21,213,483,620,366,36,4710,502,3678.9,0.064,39,45,1.2,2.5,1007.1,10,-1.15,135,_冬でない,13940292,2258,31477179336,_なし,25.5,88,_なし,_冬でない,0,_なし,_なし,_なし,0.775,5076,538,5614,-27,-5,-24,-31,-23,12,-26,-1,-14,-28,-20,11,-16.33333333,-13,0.1,夏,夏,13940292,8758,31477179336,24231296804,24231296804,0,0,0,0,0,0,131,203,521430.5,521430.5
2020/7/29,250,11860,1,329,22.9,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,266,水,_週の前半,7月,_週の前半,0,87,_なし,0,9109,351,1106,1084,22,218,479,620,364,37,4344,465,3627.7,0.067,43,44.1,0,2.9,1010.9,10,0.541666667,-16,_冬でない,13940026,2172,30277736472,_なし,26.6,89,_なし,_冬でない,0,_なし,_なし,_なし,4.858333333,4708,502,5210,-27,-2,-15,-32,-24,12,-23,0,-10,-29,-22,11,-14.66666667,-12.16666667,0.8,夏,夏,13940026,9109,30277736472,23993873941,23993873941,0,0,0,0,0,0,266,203,521430.5,521430.5
2020/7/30,367,12227,1,330,23.2,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,250,木,週の後半,7月,週の後半,0,84,_なし,0,9438,329,1154,1132,22,225,384,697,331,17,4460,396,3969.3,0.064,33,41.9,0,1.9,1012.9,10,0.183333333,117,_冬でない,13939776,2092,29162011392,_なし,23.2,99,_なし,_冬でない,0,_なし,_なし,_なし,-37.00833333,4791,413,5204,-25,-1,-11,-31,-24,12,-22,-1,-16,-27,-21,10,-13.33333333,-12.83333333,0,夏,夏,13939776,9438,29162011392,26126526542,26126526542,0,0,0,0,0,0,250,203,521430.5,521430.5
2020/7/31,462,12689,2,332,24.8,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,367,金,週の後半,7月,週の後半,1,90,_なし,0,9615,177,1197,1181,16,288,401,858,406,34,4983,468,4567.3,0.066,34,40.3,3.2,1.6,1009.2,10,1.616666667,95,_冬でない,13939409,2280,31781852520,_なし,24.5,94,_なし,_冬でない,0,_なし,_なし,_なし,-3,5389,502,5891,-28,-1,-18,-32,-23,13,-34,-17,-50,-58,-70,27,-14.83333333,-33.66666667,0,夏,夏,13939409,9615,31781852520,30363970626,30363970626,0,0,0,0,0,0,367,203,521430.5,521430.5
2020/8/1,472,13161,0,332,26.1,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,462,土,週の後半,8月,週の後半,0.5,77,_なし,0,9748,133,1220,1205,15,319,388,1156,190,15,3040,371,4649,0.066,46,39.6,5.5,2.6,1009.3,7.8,-35.55833333,10,_冬でない,13938947,2609,36366712723,_なし,25.1,98,_なし,_冬でない,0,_なし,_なし,_なし,-7.908333333,3230,386,3616,-26,1,-9,-34,-13,8,-30,-4,-3,-58,-70,27,-12.16666667,-23,0.2,夏,夏,13938947,9748,36366712723,33249182445,33249182445,0,0,0,0,0,0,462,210,524956,521430.5
2020/8/2,292,13453,0,332,26.3,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,472,日,_週の前半,8月,週の後半,0,75,_なし,0,9791,43,1315,1300,15,396,389,1232,103,12,1511,164,4693.3,0.066,49,40.3,6,2.4,1011,5.5,-14.625,-180,_冬でない,13938475,3038,42345087050,_なし,25.6,95,_なし,_冬でない,0,_なし,_なし,_なし,-4.333333333,1614,176,1790,-25,0,2,-39,-13,7,-34,-12,-45,-40,-22,10,-11.33333333,-23.83333333,2.9,夏,夏,13938475,9791,42345087050,35158349564,35158349564,0,0,0,0,0,0,472,210,524956,521430.5
2020/8/3,258,13711,1,333,27.2,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,292,月,_週の前半,8月,_週の前半,0,74,_なし,0,10112,321,1365,1350,15,422,524,957,336,38,4761,591,4721.6,0.069,38,40.3,10.1,2.4,1011,3.8,168.5416667,-34,_冬でない,13938183,3008,41926054464,_なし,26.3,88,_なし,_冬でない,0,_なし,_なし,_なし,163.9083333,5097,629,5726,-26,-2,-10,-30,-22,11,-30,-6,-31,-38,-16,7,-13.16666667,-19,0.7,夏,夏,13938183,10112,41926054464,33749764083,33749764083,0,0,0,0,0,0,292,210,524956,521430.5
2020/8/4,309,14020,0,333,28.3,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,258,火,_週の前半,8月,_週の前半,0,77,_なし,0,10437,325,1382,1360,22,442,508,920,365,17,4329,502,4664.3,0.069,50,41.9,10.4,2.9,1012.2,4.3,-1.566666667,51,_冬でない,13937925,2941,40991437425,_なし,26.7,90,_なし,_冬でない,0,_なし,_なし,_なし,-1.15,4694,519,5213,-25,0,-8,-32,-25,12,-28,-4,-21,-28,-22,11,-13,-15.33333333,1.2,夏,夏,13937925,10437,40991437425,31477179336,31477179336,0,0,0,0,0,0,258,210,524956,521430.5
2020/8/5,263,14283,0,333,29.1,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,309,水,_週の前半,8月,_週の前半,0,76,_なし,0,10687,250,1475,1454,21,422,498,870,391,34,4863,512,4748.6,0.069,46,42.3,10.3,2.9,1013.4,3.3,1.333333333,-46,_冬でない,13937616,3000,41812848000,_なし,22.9,87,_なし,_冬でない,0,_なし,_なし,_なし,0.541666667,5254,546,5800,-26,-1,-8,-33,-26,12,-27,-5,-24,-31,-23,12,-13.66666667,-16.33333333,0,夏,夏,13937616,10687,41812848000,30277736472,30277736472,0,0,0,0,0,0,309,210,524956,521430.5
2020/8/6,360,14643,0,333,28.5,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,263,木,週の後半,8月,週の後半,0,79,_なし,0,11007,320,1476,1455,21,408,492,929,372,31,4542,496,4782.4,0.07,46,44.1,9.7,3.9,1010.5,7.8,1.808333333,97,_冬でない,13937353,2943,41017629879,_なし,23.2,84,_なし,_冬でない,0,_なし,_なし,_なし,0.183333333,4914,527,5441,-26,-2,-11,-33,-26,12,-27,-2,-15,-32,-24,12,-14.33333333,-14.66666667,0,夏,夏,13937353,11007,41017629879,29162011392,29162011392,0,0,0,0,0,0,263,210,524956,521430.5
2020/8/7,461,15104,0,333,29.5,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,360,金,週の後半,8月,週の後半,0,71,_なし,0,11361,354,1475,1452,23,415,477,1046,329,18,4962,548,4777.6,0.067,52,46.7,8.8,3.4,1005,7.5,-0.533333333,101,_冬でない,13936993,2949,41100192357,_なし,24.8,90,_なし,_冬でない,0,_なし,_なし,_なし,1.616666667,5291,566,5857,-28,-1,-15,-34,-27,13,-25,-1,-11,-31,-24,12,-15.33333333,-13.33333333,3.2,夏,夏,13936993,11361,41100192357,31781852520,31781852520,0,0,0,0,0,0,360,210,524956,521430.5
2020/8/8,429,15533,0,333,28.1,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,461,土,週の後半,8月,週の後半,0,79,_なし,0,11609,248,1509,1484,25,428,532,1125,223,25,3218,412,4815,0.068,61,48.9,4.7,2.7,1006.1,8.3,-36.11666667,-32,_冬でない,13936532,3162,44067314184,_なし,26.1,77,_なし,_冬でない,0,_なし,_なし,_なし,-35.55833333,3441,437,3878,-26,-2,-14,-34,-17,8,-28,-1,-18,-32,-23,13,-14.16666667,-14.83333333,5.5,夏,夏,13936532,11609,44067314184,36366712723,36366712723,0,0,0,0,0,0,461,210,524956,524956
2020/8/9,331,15864,0,333,28.7,0,0,0,0,0,0,1,休日,_祝日でない,休日,祝日前日,休日,休日,429,日,_週の前半,8月,週の後半,0,77,_なし,0,11778,169,1601,1578,23,439,606,1110,105,9,1388,235,4807.4,0.068,65,51.1,7.5,2.4,1006.9,9.5,-4.641666667,-98,_冬でない,13936103,3422,47689344466,_なし,26.3,75,_なし,_冬でない,0,_なし,_なし,_なし,-14.625,1493,244,1737,-24,-3,-8,-37,-16,5,-26,1,-9,-34,-13,8,-13.83333333,-12.16666667,6,夏,夏,13936103,11778,47689344466,42345087050,42345087050,0,0,0,0,0,0,429,210,524956,524956
2020/8/10,197,16061,1,334,30.5,1,0,0,0,0,0,0,_平日(金曜除く),祝日である,_平日,祝日である,休日,休日,331,月,_週の前半,8月,_週の前半,0,73,_なし,0,11970,192,1682,1658,24,443,588,1047,64,11,1101,325,4203.9,0.068,82,57.4,8.8,2.4,1010.3,10,8.833333333,-134,_冬でない,13935772,3560,49611348320,_なし,27.2,74,_なし,_冬でない,0,_なし,_なし,_なし,168.5416667,1165,336,1501,-24,-7,1,-59,-73,25,-25,0,2,-39,-13,7,-22.83333333,-11.33333333,10.1,夏,夏,13935772,11970,49611348320,41926054464,41926054464,0,0,0,0,0,0,331,210,524956,524956
2020/8/11,188,16249,2,336,31.7,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,197,火,_週の前半,8月,_週の前半,0,67,_なし,0,12220,250,1710,1688,22,417,625,944,305,38,4836,744,4305.3,0.065,93,63.6,12.5,4,1009.7,2.8,84.95833333,-9,_冬でない,13935575,3505,48844190375,_なし,28.3,77,_なし,_冬でない,0,_なし,_なし,_なし,-1.566666667,5141,782,5923,-25,-3,-15,-41,-41,16,-26,-2,-10,-30,-22,11,-18.16666667,-13.16666667,10.4,夏,夏,13935575,12220,48844190375,40991437425,40991437425,0,0,0,0,0,0,197,210,524956,524956
