Date,AUSTRALIA,AUSTRIA,BELGIUM,CANADA,DENMARK,FINLAND,FRANCE,GERMANY,HONG KONG,IRELAND,ISRAEL,ITALY,JAPAN,NETHERLANDS,NEW ZEALAND,NORWAY,PORTUGAL,SINGAPORE,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,USA
13-Nov-18,756.211,"1,239.77","1,421.48","1,583.81","8,719.67",525.025,"1,767.60","1,948.71","10,789.28",171.345,213.327,237.694,"3,091.90","2,929.12",138.381,"2,525.52",60.906,"3,557.44",416.837,"6,885.39","5,129.36","1,106.75","2,586.65"
14-Nov-18,743.168,"1,245.63","1,431.35","1,585.76","8,762.07",522.57,"1,761.36","1,946.52","10,767.48",173.582,210.291,236.483,"3,101.96","2,926.40",137.768,"2,504.35",61.807,"3,544.94",416.251,"6,778.66","5,087.96","1,103.99","2,567.06"
15-Nov-18,746.994,"1,248.87","1,450.61","1,588.10","8,583.03",516.418,"1,748.53","1,936.89","10,960.20",166.325,210.696,234.634,"3,113.26","2,920.07",138.689,"2,491.32",61.84,"3,562.20",415.19,"6,753.29","5,058.48","1,086.42","2,594.80"
16-Nov-18,751.503,"1,261.56","1,465.75","1,598.50","8,687.44",523.07,"1,757.77","1,947.15","10,986.84",168.709,210.224,236.063,"3,106.71","2,923.22",139.083,"2,533.95",62.651,"3,597.40",416.965,"6,828.63","5,095.50","1,087.01","2,600.57"
19-Nov-18,745.125,"1,252.38","1,464.08","1,585.78","8,757.70",520.114,"1,751.78","1,937.72","11,085.90",167.634,209.518,236.542,"3,130.42","2,909.97",138.409,"2,501.89",62.472,"3,591.07",416.783,"6,758.49","5,080.39","1,087.31","2,556.30"
20-Nov-18,739.719,"1,227.62","1,425.40","1,557.29","8,589.36",508.279,"1,722.44","1,899.32","10,841.09",164.976,203.323,231.395,"3,104.89","2,856.84",136.323,"2,428.79",61.954,"3,534.80",408.477,"6,592.37","5,056.30","1,076.04","2,510.50"
21-Nov-18,737.535,"1,244.91","1,434.07","1,573.55","8,600.36",510.935,"1,737.78","1,925.82","10,887.44",167.142,205.64,233.968,"3,077.34","2,890.48",134.02,"2,466.38",62.585,"3,551.28",411.979,"6,683.99","5,088.25","1,087.81","2,519.25"
22-Nov-18,742.448,"1,232.38","1,417.81","1,581.93","8,580.37",502.912,"1,726.41","1,910.00","10,938.51",165.599,204.376,232.565,"3,099.21","2,878.72",134.629,"2,450.84",62.005,"3,544.28",409.311,"6,636.02","5,063.25","1,082.53","2,519.25"
23-Nov-18,744.909,"1,209.14","1,418.95","1,570.76","8,696.34",502.752,"1,721.12","1,907.74","10,928.48",167.151,204.619,232.684,"3,104.70","2,880.10",133.709,"2,399.07",61.308,"3,555.88",407.125,"6,637.41","5,087.37","1,074.59","2,502.95"
26-Nov-18,739.492,"1,208.89","1,422.91","1,571.56","8,884.31",505.007,"1,736.98","1,934.82","11,137.58",167.086,207.324,238.678,"3,088.09","2,896.53",132.746,"2,448.30",61.801,"3,608.29",415.481,"6,739.57","5,123.61","1,089.31","2,542.66"
27-Nov-18,744.905,"1,196.46","1,417.52","1,559.67","8,783.16",498.484,"1,726.22","1,920.85","11,058.51",165.259,205.647,236.523,"3,105.63","2,892.78",133.976,"2,445.35",61.147,"3,599.11",413.123,"6,719.55","5,103.07","1,079.03","2,549.36"
28-Nov-18,743.966,"1,204.59","1,409.94","1,574.54","8,755.69",497.041,"1,723.96","1,916.54","11,158.18",164.17,207.979,235.621,"3,116.76","2,894.29",134.81,"2,433.90",60.81,"3,607.13",413.682,"6,735.45","5,094.05","1,078.47","2,608.14"
29-Nov-18,756.73,"1,228.71","1,435.49","1,587.12","8,828.84",503.557,"1,749.45","1,936.33","11,101.89",166.698,207.379,238.555,"3,145.71","2,921.90",137.97,"2,469.44",61.777,"3,646.59",417.282,"6,840.67","5,183.79","1,085.46","2,602.49"
30-Nov-18,742.729,"1,217.49","1,429.78","1,586.16","8,808.11",498.781,"1,737.79","1,914.64","11,058.94",164.465,206.377,237.754,"3,150.57","2,905.85",137.961,"2,448.85",61.667,"3,641.25",414.306,"6,812.53","5,169.96","1,075.10","2,623.85"
3-Dec-18,761.48,"1,239.43","1,434.44","1,606.69","8,821.06",510.313,"1,757.46","1,953.63","11,386.19",166.123,208.318,243.114,"3,191.30","2,932.65",141.008,"2,514.66",63.002,"3,751.92",420.203,"6,949.18","5,217.69","1,085.29","2,653.33"
4-Dec-18,753.654,"1,217.73","1,421.17","1,581.90","8,853.33",501.439,"1,742.77","1,929.39","11,445.91",161.305,202.762,240.064,"3,134.07","2,927.62",141.265,"2,519.19",62.681,"3,731.00",415.058,"6,864.05","5,213.11","1,079.29","2,567.52"
5-Dec-18,739.91,"1,198.12","1,400.97","1,575.81","8,814.51",495.624,"1,718.24","1,906.49","11,280.81",159.406,202.948,239.638,"3,115.31","2,888.35",138.616,"2,485.07",62.313,"3,708.55",412.252,"6,757.94","5,126.17","1,064.43","2,567.52"
6-Dec-18,732.65,"1,159.33","1,351.94","1,540.54","8,671.63",497.437,"1,666.81","1,848.67","11,099.85",154.494,199.795,232.445,"3,079.64","2,817.03",137.338,"2,397.71",60.726,"3,652.48",401.776,"6,551.10","5,003.19","1,034.73","2,564.53"
7-Dec-18,737.102,"1,169.04","1,358.91","1,539.06","8,804.66",493.118,"1,680.48","1,848.49","11,094.71",156.599,195.983,233.928,"3,091.34","2,820.70",137.168,"2,461.62",62.063,"3,642.44",404.363,"6,626.80","5,053.35","1,044.28","2,504.24"
10-Dec-18,717.045,"1,128.55","1,337.18","1,522.42","8,691.12",486.306,"1,652.63","1,815.16","10,906.09",152.427,193.83,229.675,"3,027.72","2,778.26",135.41,"2,395.69",61.337,"3,588.91",396.797,"6,492.40","4,957.66","1,017.39","2,508.55"
11-Dec-18,721.878,"1,132.52","1,352.10","1,512.37","8,729.14",494.34,"1,666.87","1,830.55","10,945.35",154.007,193.732,230.922,"2,993.76","2,800.87",135.614,"2,420.52",61.169,"3,570.68",398.403,"6,619.95","5,035.63","1,029.53","2,507.24"
12-Dec-18,735.46,"1,158.76","1,376.52","1,534.85","8,793.17",510.807,"1,708.54","1,864.62","11,119.11",155.54,194.863,236.283,"3,057.19","2,858.42",136.39,"2,446.42",61.538,"3,619.62",406.3,"6,759.73","5,117.55","1,052.21","2,521.22"
13-Dec-18,735.781,"1,146.35","1,367.60","1,529.80","8,859.23",507.529,"1,701.92","1,860.01","11,243.28",156.095,194.73,237.35,"3,062.65","2,847.31",138.219,"2,425.07",60.917,"3,638.43",410.011,"6,718.79","5,084.21","1,047.97","2,519.94"
14-Dec-18,722.631,"1,146.98","1,348.11","1,512.35","8,827.77",506.583,"1,679.37","1,839.63","11,180.22",155.049,192.805,234.593,"3,022.63","2,821.55",134.372,"2,395.53",60.872,"3,574.68",406.46,"6,677.93","5,012.57","1,037.77","2,472.43"
17-Dec-18,730.123,"1,132.41","1,328.64","1,487.20","8,755.13",503.431,"1,666.30","1,826.49","11,180.42",154.636,188.125,232.982,"3,042.42","2,783.70",135.359,"2,368.98",60.086,"3,629.09",405.212,"6,617.09","4,956.63","1,031.22","2,420.37"
18-Dec-18,720.365,"1,139.14","1,332.51","1,484.47","8,707.18",502.41,"1,654.81","1,826.09","11,072.26",153.236,186.924,232.963,"2,996.22","2,776.52",135.46,"2,333.65",59.106,"3,569.40",400.39,"6,587.35","4,914.75","1,021.87","2,420.60"
19-Dec-18,720.291,"1,111.06","1,344.80","1,471.56","8,671.56",509.736,"1,670.99","1,840.82","11,145.01",154.74,186.021,237.958,"2,990.76","2,779.58",136.752,"2,368.07",60.1,"3,586.39",406.102,"6,596.01","4,923.05","1,032.63","2,383.45"
20-Dec-18,705.37,"1,076.65","1,314.71","1,449.76","8,579.50",498.064,"1,640.29","1,812.07","11,041.65",152.745,183.101,233.429,"2,936.33","2,723.58",135.719,"2,316.76",59.179,"3,562.12",398.34,"6,523.67","4,844.62","1,023.84","2,345.52"
21-Dec-18,698.533,"1,060.45","1,310.24","1,421.34","8,506.17",493.653,"1,638.93","1,815.19","10,999.13",153.441,179.777,230.757,"2,897.95","2,708.79",134.097,"2,295.31",59.303,"3,559.24",396.417,"6,471.64","4,863.18","1,027.88","2,296.64"
24-Dec-18,698.133,"1,060.45","1,296.60","1,401.25","8,506.10",493.653,"1,617.28","1,815.19","10,993.97",153.969,172.8,230.757,"2,914.34","2,665.01",134.286,"2,289.77",59.123,"3,556.91",393.523,"6,441.85","4,870.80","1,026.11","2,234.85"
25-Dec-18,698.133,"1,060.45","1,296.60","1,401.25","8,506.10",493.653,"1,617.28","1,815.19","10,993.97",153.969,175.443,230.757,"2,774.19","2,665.01",134.286,"2,289.77",59.123,"3,556.91",393.523,"6,441.85","4,870.80","1,026.11","2,234.85"
26-Dec-18,698.727,"1,059.89","1,295.92","1,399.50","8,501.03",493.394,"1,616.43","1,814.23","11,002.51",153.889,180.519,230.635,"2,806.25","2,675.27",134.636,"2,276.74",59.092,"3,516.29",393.316,"6,405.92","4,869.07","1,022.48","2,345.96"
27-Dec-18,709.284,"1,048.08","1,275.76","1,437.46","8,359.98",485.83,"1,604.80","1,773.21","10,941.94",151.37,179.603,226.14,"2,923.47","2,662.58",135.509,"2,224.14",58.439,"3,552.12",388.038,"6,354.20","4,744.20","1,003.45","2,365.85"
28-Dec-18,718.054,"1,076.10","1,290.32","1,442.40","8,506.69",495.346,"1,637.46","1,804.82","10,968.72",155.892,179.604,229.638,"2,916.98","2,704.75",134.715,"2,277.59",59.507,"3,574.14",395.577,"6,505.07","4,896.66","1,030.16","2,363.26"
31-Dec-18,717.402,"1,075.82","1,296.19","1,449.45","8,510.14",495.216,"1,655.66","1,804.35","11,060.97",156.236,179.96,229.578,"2,935.72","2,727.47",135.119,"2,297.22",60.485,"3,598.65",397.169,"6,590.81","4,889.46","1,033.06","2,383.55"
1-Jan-19,717.402,"1,075.82","1,296.19","1,449.45","8,510.14",495.216,"1,655.66","1,804.35","11,060.97",156.236,181.238,229.578,"2,935.72","2,727.47",135.119,"2,297.22",60.485,"3,598.65",397.169,"6,590.81","4,889.46","1,033.06","2,383.55"
2-Jan-19,701.911,"1,075.97","1,278.58","1,456.69","8,536.54",493.353,"1,630.34","1,796.56","10,823.36",155.519,181.292,228.201,"2,947.00","2,702.76",134.333,"2,294.66",60.068,"3,560.05",395.558,"6,495.42","4,876.85","1,023.13","2,386.12"
3-Jan-19,711.363,"1,084.94","1,286.95","1,450.60","8,565.52",490.435,"1,609.11","1,778.88","10,765.86",155.786,181.216,228.249,"2,994.40","2,662.82",134.086,"2,310.67",60.324,"3,529.74",396.09,"6,412.29","4,890.18","1,017.56","2,328.05"
4-Jan-19,721.457,"1,129.05","1,331.01","1,488.25","8,750.08",507.761,"1,654.63","1,842.27","11,028.88",161.621,185.639,236.334,"2,931.36","2,731.53",136.067,"2,405.18",62.069,"3,588.70",406.673,"6,670.66","4,992.18","1,049.07","2,408.47"
7-Jan-19,732.048,"1,148.75","1,334.91","1,504.55","8,829.37",511.584,"1,657.06","1,847.96","11,088.45",161.765,188.946,238.516,"3,007.10","2,744.21",137.229,"2,419.37",62.485,"3,663.78",410.111,"6,722.62","4,973.53","1,048.98","2,426.38"
8-Jan-19,736.401,"1,141.96","1,352.21","1,517.92","8,898.13",517.997,"1,674.34","1,857.60","11,177.99",162.427,189.865,238.621,"3,014.56","2,747.22",136.31,"2,421.77",62.116,"3,682.34",412.33,"6,779.75","5,027.06","1,053.42","2,450.48"
9-Jan-19,746.795,"1,161.50","1,363.20","1,545.32","9,010.32",526.049,"1,698.10","1,885.62","11,389.77",165.239,191.702,241.814,"3,063.10","2,787.98",140.608,"2,459.64",62.815,"3,731.66",414.158,"6,867.80","5,082.25","1,060.86","2,461.12"
10-Jan-19,749.682,"1,157.03","1,368.06","1,557.11","8,959.53",526.681,"1,698.80","1,889.17","11,402.00",165.696,192.193,243.748,"3,035.92","2,797.08",139.965,"2,456.13",62.614,"3,773.73",416.804,"6,875.33","5,128.89","1,068.46","2,472.53"
11-Jan-19,748.343,"1,140.13","1,382.61","1,556.98","8,920.43",523.416,"1,684.48","1,875.47","11,455.90",163.438,192.153,242.739,"3,052.45","2,796.95",140.818,"2,439.53",62.863,"3,793.66",416.055,"6,827.17","5,130.92","1,068.93","2,472.18"
14-Jan-19,748.39,"1,130.24","1,374.69","1,560.73","8,727.98",520.086,"1,674.91","1,868.51","11,339.71",162.731,189.81,241.181,"3,054.99","2,767.04",141.411,"2,421.66",62.667,"3,756.41",412.533,"6,771.09","5,103.50","1,066.17","2,458.75"
15-Jan-19,753.7,"1,132.48","1,379.27","1,570.85","8,774.48",521.092,"1,677.35","1,868.85","11,556.70",161.526,192.431,240.572,"3,073.70","2,778.45",141.279,"2,435.97",63.222,"3,809.95",413.072,"6,769.70","5,112.70","1,063.86","2,484.96"
16-Jan-19,753.638,"1,146.88","1,367.62","1,578.54","8,782.11",524.032,"1,680.89","1,869.61","11,588.01",163.05,191.3,243.427,"3,055.40","2,777.62",141.8,"2,434.48",62.339,"3,830.57",414.615,"6,789.75","5,120.21","1,063.02","2,491.00"
17-Jan-19,753.353,"1,132.70","1,365.96","1,585.73","8,821.96",525.413,"1,673.74","1,865.13","11,488.83",162.874,193.149,243.303,"3,058.71","2,775.56",141.989,"2,427.57",62.453,"3,808.78",413.345,"6,795.40","5,127.05","1,062.79","2,510.13"
18-Jan-19,759.268,"1,161.16","1,393.32","1,602.01","8,895.21",531.734,"1,700.22","1,909.95","11,622.22",165.888,193.803,245.667,"3,068.08","2,823.19",142.812,"2,473.51",62.894,"3,821.48",420.823,"6,939.06","5,181.90","1,083.34","2,542.67"
21-Jan-19,757.653,"1,148.87","1,385.03","1,603.79","8,886.77",535.923,"1,697.54","1,900.47","11,614.27",165.03,193.01,244.598,"3,087.14","2,823.19",142.813,"2,466.22",63.023,"3,801.84",419.657,"6,905.33","5,164.80","1,082.83","2,542.67"
22-Jan-19,750.701,"1,138.86","1,376.81","1,583.71","8,868.72",532.431,"1,689.59","1,889.77","11,591.01",165.369,193.404,241.974,"3,073.35","2,809.46",141.876,"2,436.40",62.459,"3,760.21",418.729,"6,865.53","5,142.73","1,077.32","2,506.74"
23-Jan-19,747.968,"1,136.26","1,384.56","1,577.72","8,842.48",532.897,"1,689.88","1,894.60","11,600.82",165.488,196.47,241.872,"3,050.83","2,832.93",143.063,"2,425.85",62.516,"3,733.16",423.587,"6,825.53","5,151.24","1,076.65","2,511.78"
24-Jan-19,748.453,"1,132.92","1,392.79","1,586.65","8,781.91",535.836,"1,695.96","1,901.26","11,637.41",163.499,196.602,242.844,"3,060.74","2,853.82",143.006,"2,430.18",62.324,"3,759.54",423.339,"6,842.66","5,146.31","1,071.40","2,515.65"
25-Jan-19,760.267,"1,169.80","1,405.39","1,604.35","8,723.82",545.586,"1,720.62","1,934.72","11,792.05",166.139,197.826,246.458,"3,087.01","2,896.72",143.728,"2,431.58",63.074,"3,791.49",427.014,"6,916.15","5,142.66","1,080.01","2,538.02"
28-Jan-19,760.373,"1,157.86","1,388.55","1,605.09","8,724.18",539.653,"1,713.78","1,929.51","11,782.68",166.949,198.505,244.845,"3,079.04","2,886.06",143.662,"2,406.96",62.347,"3,794.99",422.562,"6,857.24","5,119.71","1,068.74","2,518.50"
29-Jan-19,753.356,"1,154.82","1,392.76","1,613.19","8,779.47",543.717,"1,723.35","1,926.02","11,749.77",166.933,199.252,245.812,"3,078.35","2,901.61",140.726,"2,427.63",62.747,"3,784.54",424.153,"6,899.51","5,152.92","1,081.77","2,514.36"
30-Jan-19,760.469,"1,173.18","1,405.66","1,622.80","8,831.91",542.085,"1,740.31","1,921.39","11,789.29",167.227,200.481,247.082,"3,061.67","2,924.23",139.186,"2,434.16",62.729,"3,766.62",421.311,"6,918.22","5,157.66","1,092.54","2,553.77"
31-Jan-19,766.553,"1,171.68","1,422.77","1,635.39","8,801.95",536.138,"1,751.97","1,919.88","11,912.59",164.343,201.705,248.264,"3,114.58","2,925.36",142.967,"2,445.07",63.505,"3,802.55",421.852,"6,969.43","5,191.17","1,104.35","2,576.16"
1-Feb-19,762.966,"1,173.84","1,427.54","1,634.58","9,050.80",536.8,"1,760.55","1,918.26","11,891.84",166.877,201.508,246.258,"3,093.35","2,940.61",142.89,"2,450.98",63.522,"3,787.38",419.427,"7,026.88","5,191.05","1,107.14","2,579.21"
4-Feb-19,762.779,"1,166.99","1,431.29","1,643.49","8,959.06",537.203,"1,748.54","1,911.21","11,991.45",166.469,203.033,245.661,"3,100.13","2,942.63",141.72,"2,440.68",63.764,"3,769.93",415.917,"6,981.47","5,179.15","1,108.20","2,596.64"
5-Feb-19,781.13,"1,179.40","1,456.38","1,652.79","9,134.82",543.806,"1,775.39","1,941.16","11,993.39",169.335,204.955,248.265,"3,105.34","2,982.53",144.24,"2,485.45",65.156,"3,773.00",421.02,"7,042.27","5,247.97","1,118.41","2,609.03"
6-Feb-19,771.448,"1,189.46","1,452.58","1,647.72","9,061.70",548.492,"1,767.36","1,930.38","11,993.96",170.225,201.897,249.204,"3,107.33","3,008.65",143.204,"2,452.05",65.175,"3,764.92",420.347,"7,036.88","5,238.37","1,119.48","2,603.14"
7-Feb-19,777.763,"1,168.78","1,415.97","1,636.64","9,017.46",542.678,"1,733.04","1,873.90","11,991.59",166.115,198.571,242.282,"3,085.07","2,967.46",142.807,"2,432.10",63.973,"3,784.67",411.532,"6,895.80","5,178.21","1,108.35","2,579.59"
8-Feb-19,772.968,"1,152.86","1,392.90","1,626.20","8,936.30",541.127,"1,718.09","1,846.71","12,057.82",165.396,198.386,240.246,"3,027.37","2,940.66",143.635,"2,376.40",62.631,"3,782.58",407.009,"6,862.72","5,163.73","1,102.22","2,581.36"
11-Feb-19,768.471,"1,157.79","1,399.65","1,614.67","8,990.57",542.579,"1,727.76","1,856.16","12,155.82",166.988,200.42,241.609,"3,009.00","2,950.79",143.797,"2,360.79",62.524,"3,767.52",408.947,"6,911.21","5,181.04","1,104.01","2,583.36"
12-Feb-19,772.924,"1,172.45","1,412.46","1,628.38","9,092.60",541.054,"1,744.53","1,877.38","12,154.41",168.018,203.194,244.396,"3,068.34","2,985.97",145.119,"2,407.95",63.287,"3,768.08",412.061,"6,952.65","5,193.69","1,106.37","2,616.96"
13-Feb-19,771.978,"1,160.47","1,422.25","1,629.44","9,081.05",545.553,"1,750.02","1,881.30","12,331.63",170.071,199.968,246.381,"3,092.75","2,992.80",148.173,"2,450.29",63.127,"3,818.37",411.266,"7,046.19","5,210.39","1,115.13","2,624.51"
14-Feb-19,769.308,"1,140.73","1,400.68","1,627.49","9,157.45",544.222,"1,744.50","1,867.59","12,334.00",168.344,199.479,244.277,"3,098.13","2,994.28",147.096,"2,422.45",63.973,"3,825.28",409.487,"6,987.13","5,216.55","1,107.33","2,617.77"
15-Feb-19,772.768,"1,171.67","1,423.53","1,648.23","9,200.93",544.588,"1,771.45","1,899.89","12,137.86",168.811,202.78,248.581,"3,078.00","3,026.53",146.105,"2,458.36",64.449,"3,796.96",417.038,"7,097.19","5,269.83","1,119.46","2,646.06"
18-Feb-19,777.501,"1,175.90","1,438.05","1,653.52","9,271.68",548.26,"1,784.30","1,908.30","12,292.51",169.813,202.856,251.041,"3,122.75","3,042.94",146.507,"2,471.42",64.687,"3,839.51",420.35,"7,121.49","5,305.67","1,123.96","2,646.06"
19-Feb-19,780.904,"1,178.76","1,431.84","1,660.32","9,207.80",542.624,"1,785.73","1,914.92","12,326.77",170.056,203.17,250.698,"3,132.94","3,037.84",145.904,"2,478.27",64.915,"3,838.18",420.357,"7,074.39","5,309.42","1,126.57","2,649.94"
20-Feb-19,781.712,"1,200.48","1,454.53","1,683.31","9,273.61",545.491,"1,799.35","1,932.26","12,489.63",171.709,200.861,251.949,"3,142.05","3,051.84",146.988,"2,470.07",65.507,"3,875.17",423.275,"7,097.03","5,355.77","1,137.31","2,654.39"
21-Feb-19,779.183,"1,177.57","1,441.29","1,677.06","9,236.16",542.106,"1,799.89","1,931.60","12,579.62",171.576,200.108,250.812,"3,145.52","3,047.05",147.909,"2,473.16",65.505,"3,862.00",424.015,"6,996.45","5,369.43","1,128.20","2,644.60"
22-Feb-19,787.299,"1,175.75","1,416.63","1,677.84","9,260.00",542.925,"1,805.55","1,932.76","12,650.03",171.023,201.243,251.337,"3,136.39","3,051.42",148.501,"2,491.12",65.593,"3,853.91",424.267,"7,060.72","5,372.12","1,129.27","2,662.40"
25-Feb-19,793.967,"1,175.07","1,421.82","1,684.16","9,296.34",545.544,"1,812.10","1,941.95","12,636.64",170.441,203.112,253.272,"3,154.54","3,069.62",150.513,"2,499.15",65.165,"3,874.96",424.717,"7,074.07","5,395.34","1,130.57","2,665.78"
26-Feb-19,785.472,"1,175.08","1,428.53","1,681.48","9,342.46",549.546,"1,815.35","1,949.57","12,561.81",171.544,201.306,253.786,"3,150.36","3,068.14",150.313,"2,503.16",65.245,"3,859.06",426.091,"7,059.72","5,424.12","1,140.20","2,663.74"
27-Feb-19,785.408,"1,189.60","1,426.27","1,690.95","9,298.07",546.043,"1,815.46","1,944.65","12,641.39",172.064,201.019,254.807,"3,152.03","3,048.98",148.853,"2,514.06",65.378,"3,834.57",427.008,"7,080.99","5,403.53","1,141.60","2,663.96"
28-Feb-19,785.434,"1,204.08","1,459.19","1,678.36","9,308.70",541.248,"1,824.49","1,952.00","12,609.50",173.911,200.058,256.77,"3,112.39","3,060.16",148.729,"2,493.79",65.471,"3,794.06",430.575,"7,086.47","5,409.25","1,133.04","2,656.46"
1-Mar-19,786.545,"1,210.92","1,502.76","1,677.71","9,370.28",552.805,"1,834.21","1,970.32","12,649.92",176.231,200.131,257.084,"3,111.71","3,072.52",149.502,"2,490.21",65.957,"3,794.95",428.597,"7,113.51","5,416.44","1,132.94","2,674.31"
4-Mar-19,788.281,"1,201.45","1,486.03","1,663.85","9,348.44",550.575,"1,830.71","1,961.43","12,678.97",175.919,199.67,255.691,"3,135.81","3,057.53",149.937,"2,468.22",65.754,"3,829.93",425.658,"7,073.62","5,397.56","1,131.17","2,663.19"
5-Mar-19,784.695,"1,184.87","1,497.10","1,666.20","9,375.98",547.722,"1,829.47","1,961.87","12,559.86",176.217,199.002,255.507,"3,119.96","3,052.69",149.09,"2,460.43",65.617,"3,808.38",424.904,"7,085.82","5,386.28","1,133.51","2,659.96"
6-Mar-19,785.795,"1,169.70","1,490.26","1,658.36","9,326.90",545.566,"1,827.52","1,958.31","12,584.51",175.465,196.782,257.861,"3,115.92","3,033.36",149.389,"2,467.61",65.895,"3,802.23",427.745,"7,055.05","5,385.32","1,139.15","2,642.25"
7-Mar-19,787.874,"1,144.76","1,463.66","1,651.96","9,269.00",537.825,"1,805.54","1,928.85","12,488.87",170.656,195.172,254.395,"3,094.09","3,007.15",149.607,"2,437.94",65.311,"3,799.59",422.658,"6,892.46","5,330.71","1,129.42","2,620.95"
8-Mar-19,780.816,"1,123.83","1,452.96","1,643.66","9,255.82",535.232,"1,794.12","1,917.82","12,307.62",170.372,194.383,251.642,"3,052.90","2,982.73",150.532,"2,415.23",64.358,"3,756.17",417.365,"6,865.39","5,302.36","1,112.31","2,615.45"
11-Mar-19,778.91,"1,128.75","1,460.90","1,658.35","9,263.51",541.745,"1,803.59","1,930.47","12,414.79",171.692,195.131,253.059,"3,069.05","3,009.03",149.474,"2,434.38",64.189,"3,748.52",419.386,"6,944.16","5,323.44","1,122.96","2,654.11"
12-Mar-19,781.072,"1,128.47","1,471.93","1,666.14","9,347.59",545.13,"1,813.76","1,934.99","12,550.06",172.496,195.259,254.116,"3,110.80","3,022.41",150.416,"2,455.75",64.094,"3,783.31",420.852,"6,969.60","5,334.61","1,126.17","2,661.99"
13-Mar-19,780.166,"1,151.47","1,476.02","1,675.91","9,433.34",544.864,"1,830.55","1,948.85","12,521.99",173.771,199.421,256.394,"3,089.77","3,047.74",149.292,"2,495.62",65.68,"3,772.87",424.374,"7,046.97","5,383.41","1,138.83","2,680.33"
14-Mar-19,778.878,"1,177.67","1,474.35","1,670.88","9,499.70",553.473,"1,845.10","1,954.09","12,465.93",173.995,199.919,257.774,"3,070.86","3,069.31",149.09,"2,520.64",66.439,"3,782.96",425.197,"7,111.74","5,441.71","1,148.13","2,677.89"
15-Mar-19,781.403,"1,184.56","1,491.14","1,674.02","9,557.25",559.209,"1,866.41","1,974.29","12,508.45",176.7,200.721,260.127,"3,101.78","3,128.51",149.737,"2,534.90",65.692,"3,799.73",432.842,"7,201.27","5,450.23","1,154.15","2,690.88"
18-Mar-19,784.775,"1,198.30","1,505.52","1,686.10","9,616.03",561.553,"1,871.02","1,974.19","12,624.78",177.367,201.99,262.834,"3,125.13","3,122.76",151.024,"2,549.19",66.754,"3,819.83",436.916,"7,247.55","5,468.22","1,160.94","2,701.02"
